user_name	user_friends
Teams from ???????? India	 ???ß???? Ukraine
Brodie Neves-Taylor	628
Nils Ñ??ÜÒÒ	1168
Badminton Talk	253
"#Tokyo2020 https://t.co/d9MN6myQlT"""	68
Neidys Arroyo P.	285
Dan Ogunshakin	1923
Derek Florey (Chorus)	5001
Rick Madonik ???????? #wearamask	336
?Å??Å????	481
"#Tokyo2020"""	0
Jared Cruz-Aedo	718
matt gist	857
Ben Davidson	1662
ritasha.fj	2572
"#Tokyo2020"""	0
LUCKY ??èè??è?	622
Paul Andrew Borley ???????ê	2658
"#Tokyo2020"""	0
Calum Shanlin	928
Nirmit Mehta	76
"#Tokyo2020 #shooting #SaurabhChaudhary"""	0
Tom	4256
Melissa Harrigan	507
Thread Reader App	1284
Amar Singh (The Great Towel-E)	243
RubieÉÅ˙ ????	255
fijivillage	812
"#SportsNews #TokyoOlympics  #Olympics7s"""	1
Way2win & Co | Data & Analytics | www.way2win.in	4699
"#way2winin @way2winin https://t.co/VozQ3FXewP"""	0
Jaspreet Singh Sahni	1093
The Field	601
To recap	TweetDeck
indianshooting.com	229
Oceania National Olympic Committees (ONOC)	299
"#Tokyo2020É?? https://t.co/zSztTWzRxj"""	1
Yes X ???????ß????????	8170
"#Tokyo2020 #fiji7s"""	0
AS English	1032
"#TeamUSA #Olympics https://t.co/KfzY26Dutg"""	2
Eliza Victoria	751
"Weightlifter Hidilyn Diaz wins first ever Olympic gold for Philippines - https://t.co/w4J1ZE86S3 #Tokyo2020 via @Tokyo2020"""	0
Sarcastic ????	561
Elkin Cabas	875
Josiah ??????ù?	5000
"#Tokyo2020"""	0
News18 Sports	442
"With a score of 564 É?? Abhishek Verma (283) and Yashaswini Deswal (281) are out of 1É?? https://t.co/W8IJKc1stu"""	0
Michael A Byrne	4119
International Surfing Association	1295
"@italoferreira ???????˙ vsÉ?? https://t.co/kT5xnxasz6"""	18
Harrison.J.H??	1901
??çÅÉù????Ê????????????????	520
"HÉ?? https://t.co/VefiKUJ2hY"""	0
News18.com	170
"With a score of 564 É?? Abhishek Verma (283) and Yashaswini Deswal (281) are out of 1É?? https://t.co/gorUy6Yird"""	0
LaDarius Brown ????	3628
Adrian Cheung	1099
Leonard Lubambula	4066
"#OlympicGames #Tokyo2020 #Rugby ???Æ???????™????"""	0
Amish Comic	666
"#TokyoOlympics #Tokyo2020 https://t.co/PpMQiayv31"""	0
Ivan	860
"Fiji ???¶??è® #7Olympics #Tokyo2020"""	0
Winners	394
Greg Prichard	1823
Indian Sports Fan	56721
"#Tokyo2020 #TeamIndia #INDÉ?? https://t.co/Abxw1wWVm1"""	1
Jack Walker {Go Team GB!}	3995
"#Rugby #Tokyo2020"""	0
PointsBet AU	1549
Declan Rooney	900
"#KOS #Judo #Tokyo2020 #Olympics #succulent https://t.co/8hYihzA0fS"""	0
R A C H E L E	4650
Sam Ebersold	284
Mulligan Mattt	777
Ö??ÖùÅÖ??Ö??Ö??Ö??Ö?¯ Ö??Ö?®Ö??ÖùçÖ?¯Ö??	281
reef ??ùõ 64/90	3548
Roadwarrior627	725
Mukesh Srivastwa	469
rexe	777
"#Tokyo2020 #Weightlifting #Philippines #goldmedalÉ?? https://t.co/vuCGGoAEQ5"""	0
lieZ Brown ãú®	212
"Marcus Fernaldi GÉ?? https://t.co/hbcyUJ0Fgp"""	0
Tim Mackenzie	509
Foxeinsocks	1056
?Å??Å????	481
"#Tokyo2020"""	0
fijivillage	812
"#Tokyo2020É?? https://t.co/ers27hrsdD"""	0
Seth Dada Yadav Tripathi ??ù?	387
Nazi Monk	130
#Cheer4India #Tokyo2020 ??ù???ù???ù?	418
"É??ã?è#Cheer4India #Olympics #TeamIndia #Tokyo2020 #Tokyo2021 #IND #Shooting"""	0
TOI Sports	254
"#SHOOTING: Manu Bhaker/Saurabh Chaudhary will be in action in theÉ?? https://t.co/GpoYBHlHkS"""	2
Josiah ??????ù?	5000
"#Tokyo2020"""	0
iamcaltonmacready	4517
USA Triathlon	1213
"???? Getty Images https://t.co/LcxZTnjJzJ"""	6
Judson	2099
Giulia	385
Standard Sport	835
"Fiji won that matcÉ?? https://t.co/Z7Y5reK0jH"""	0
SandyT	2359
Webstey	883
"Congrats KatÉ?? https://t.co/HtuB0YA7Vs"""	0
Ben Thomas	88
Glen ??è?¢ˇÅ?¢ˇÅõ¢ˇÅ?¢ˇÅú¢ˇÅ?¢ˇÅ®????????	1028
IndSamachar News	0
Carrie Sherrill	93
Jennifer Sygo	666
uju	37
"#SokongMalaysia #GanbatteMalaysia #Olympics #Olympics2020 #Tokyo2020 https://t.co/RkJA0e1F9w"""	0
Amlesh Nand	2141
Carlitos	206
"#Olympics https://t.co/AtOpdfAUvK"""	0
Noemi L. Dado	3074
Skippy QSB	288
BDT87	389
Meikayla Moore	210
"#tokyo2020 #earnthefern #thenzteamÉ?? https://t.co/KXpQsOqJLs"""	4
#Cheer4India	307
"#Cheer4India #Tokyo2020"""	0
Alejandro Casa?Òas	3751
phillip anderson	698
"You. Bet. YÉ?? https://t.co/7hpiEt1n86"""	0
TheNationThailand	80
"#Tokyo2020 #Olympics #TheNationThailand https://t.co/XGnh8Ge9an"""	3
FirstSportz	258
"Follow thÉ?? https://t.co/2ztwjEysoe"""	0
Jane Wilson	2307
New Straits Times	431
Srilakshmi R	67
brad miller	178
"#Tokyo2020 https://t.co/M9pLcj2coH https://t.co/uYQVieeQt8"""	0
LoriG	3502
"They were so excited. JusÉ?? https://t.co/qGe47E9lUX"""	0
DanParis	1387
SANJEEV KUMAR	1873
"Nanci Guest PhD, RD, CSCS"	1565
Ivan	860
Rugby Canada	716
"#Tokyo2020 |É?? https://t.co/CuKtjyVZRX"""	13
Sporttrade Inc	858
"The victor will auÉ?? https://t.co/TFgRe6mAxf"""	0
Team Ireland	1393
"Cracking support for Finn McGeever ???? #TeamIreland #Tokyo2020 #Swimming https://t.co/oGTPExOoMY"""	2
RCBIANS OFFICIAL	6
Gururaj Bhatia	1315
Telegraph Rugby	295
lieZ Brown ãú®	212
"Yuki FukushimaÉ?? https://t.co/bTTo9xj2ir"""	0
Carol Fung	607
"#malaysiatrulyasia #Tokyo2020 #TokyoOlympicsÉ?? https://t.co/etzKPgkAXF"""	1
Donquixote Doflamingo	17229
Courier Mail Sport	348
"https://t.co/d5y6AtM9h8"""	0
Marc Edwards	481
New Straits Times	431
Glen ??è?¢ˇÅ?¢ˇÅõ¢ˇÅ?¢ˇÅú¢ˇÅ?¢ˇÅ®????????	1028
Telegraph Sport	930
SportsCafe	509
"Sourabh Choudhary and Manu Bhaker into the Finals and they stÉ?? https://t.co/2BbtaNOW8b"""	0
Fiona da Wabbitt	380
Intertops	3141
BostonChrissie24	482
Kyodo News Sports	272
"#Tokyo2020 #OlympicGames"""	0
SportsFreak_Sameer	1688
"#Cheer4India #TeamIndia #WeAreTeamIndia #Tokyo2020 #Olympics #IND   #Shooting"""	0
É?ˇ ceej É??	330
Rich Nye	1664
Anand // ????É??ã?è	3073
Mukesh Srivastwa	469
Cavalette23	1354
"""""I've Never Visualized Anything"	Twitter for Android
The Field	601
"A total of 296/300 fromÉ?? https://t.co/LK1mQUbDMu"""	2
Ö??Ö??Ö??ÖùÅÖ?˝ Ö??Ö?ÊÖùçÖ??Ö??Ö?ú Öù? Anshul Chavhan	1789
"Saurabh Chaudhary and Manu Bhaker qualified for the second qualification stage after finishing on top wiÉ?? https://t.co/enFEzjmZlt"""	0
Ada Orie	524
Sydney West	680
Mandi Bierly	441
Lisa Arneill	7008
Newie Ventures	327
"#productdevelopment #tokyo2020 https://t.co/vqwv65JDUc"""	0
Andrew Pitz	627
Sathish Kumar	1128
"Manu/Saurabh progress with a domiÉ?? https://t.co/TYtmqt5Tuw"""	0
Abhijeet Kulkarni	734
"Mixed result for #TeamIndia two #10mAirPistolMixed teams as @realmanubhaker andÉ?? https://t.co/qKTyOpHZRf"""	1
Sushi & Korean BBQ ???ß???????¯???˙???????Ê	3888
Devinder Singh	250
"#ArcheryÉ?? https://t.co/gUrEV8f7NZ"""	9
PointsBet AU	1549
"@PaigeSpiranac thinks she is a big chance ??èüÉ?çÉ??ã?è???? https://t.co/KIYHWh7cJM"""	0
fijivillage	812
"#SportsNewsÉ?? https://t.co/KpidsqhVqV"""	0
India Today Sports	28
"They finish asÉ?? https://t.co/jsIodRNVj1"""	3
Athletic Recruiting	90592
Best Health 4 You	43
Billy Freeman	1036
kris meloche	6624
"#TeamCanada"""	0
elaina.	105
ABC SPORT	1476
"The Aussie finished with a total sÉ?? https://t.co/CoNbgv62U3"""	5
Wayne R	315
Suryansh Upadhyay	598
"#Tokyo2020 #Cheer4India #Olympics2020"""	0
India ???????? at #Tokyo2020	63
ScottHendey	1398
Samkit Jain	227
"#Shooting https://t.co/dOT99kyg9Y"""	0
Karen ???Ê???? | #BringWynonnaHome	614
"https://t.co/TxzlAgnYTG"""	0
Edwin Wallace	1103
Carson Ingle	1439
Rohit	344
ANI	0
News18.com	170
"With a combined score of 582 É?? Saurabh Chaudhary and Manu Bhaker have qualified forÉ?? https://t.co/fnitMIrnLC"""	0
Emily Linderman	1105
D S George	797
News18 Sports	442
"With a combined score of 582 É?? Saurabh Chaudhary and Manu Bhaker have qualified forÉ?? https://t.co/ubX5Q3zLcS"""	2
pamziii ????	506
"#Tokyo2020"""	0
Elizabeth	1079
fijivillage	812
"#Tokyo2020 ??è? #Fiji ???Æ???? #TeamFiji????É?? https://t.co/vUGTBiR5ez"""	0
Outsidethe22	93
"#Olympics #Rugby #Tokyo2020"""	0
andy stuckerÉ??s mom	564
"Pokemon detective pikachu #LoveIsland?ˇ #ACNH  the green knight gundam Kim kardashianÉ?? https://t.co/pUY5EPLXer"""	0
Ashley Tamulonis	1806
The NBL	802
"Get around the girls as they take on Belgium lÉ?? https://t.co/FX0Iz43KCJ"""	4
Patrick Dickerson - get vaccinated plz	3304
Pirate Irwin	4929
Suchz79	879
"#Tokyo2020 #weighlifting https://t.co/oChjaVwJLH"""	0
Snow ??ç?	361
"#Diving #TokyoOlympics #Tokyo2020 https://t.co/Pag1QSElFK"""	0
Whitney Harding	2748
ICE ADO 2021	877
InsideSport	731
Tokyo Olympics Shooting LIVE: Great start	Twitter Web App
The Field	601
"AÉ?? https://t.co/sHfwjpUUPh"""	0
Jagadheeswaran	285
"#ManuBhaker - #SaurabhChaudhary QUALIFY for the second rounÉ?? https://t.co/wBDS5IlEhG"""	0
Jess Bruns	1024
Vikram Mahendra	424
Josiah ??????ù?	5000
"#Rugby #Tokyo2020"""	0
TOI Sports	254
"#SHOOTING: India's Manu Bhaker/Saurabh Chaudhary qualify for 10MÉ?? https://t.co/oOoMdbULlv"""	1
andy stuckerÉ??s mom	564
"Pokemon detective pikachu #LoveIsland #ACNH  the green knight gundam Kim kardashianÉ?? https://t.co/b3QH4kXQ6o"""	0
Shreyas Srinivasan	2046
"#Tokyo2020"""	0
Brit	364
Kristian Ross	840
"Anna Lepkowski, MD"	1275
K Sliwinski	647
JuêênRêê	1897
"Support Tokyo 2020 by adding your own thread to the flaÉ?? https://t.co/6zMkOHlSpX"""	0
Arun	2836
Checkmylogin22	906
Buy Quality Actavis	"['HarryStyles', 'ç?êç??ç®Òç??', 'OlympicGames', 'Shooting', 'Tokyo2020', 'MondayMotivation', 'WWERaw']"
Paul Bacon	787
NuttyOlympics	2
Indian Olympic Dream	0
G-Pride???Å???Å	195
Rusiate Baleilevuka ???Æ????	761
Glamma	300
I M 5 P T	490
The SportsBay	1029
Karthik K	298
AUS Olympic Team	1481
"Watch live aÉ?? https://t.co/tMi5WvdFe7"""	8
Mukesh Srivastwa	469
Thomas Pennington	172
FirstSportz	258
"Through to the 2nÉ?? https://t.co/UbEg9v0u5X"""	1
Josh Kennon	1479
Maeve Sloane	1173
Jack Walker {Go Team GB!}	3995
"#Rugby 7s #Tokyo2020"""	0
amralime????	564
Matt	4016
Sophie ??¶?	4170
Shreyas Srinivasan	2046
"#Tokyo2020"""	0
Dalton Zogleman	350
Mrs Bev ??ù?Éù? Amo Moloto	3831
ABS-CBN News Channel	771
Juan Escalante	9796
FHumpires ??è????????????è	584
"@JMejzlik ???????® @PozemniHokejÉ?? https://t.co/3kWd4Xotn7"""	0
Aakash	792
"#Tokyo2020"""	0
Outlook Magazine	65
"#Tokyo2020 #Cheer4IndiaÉ?? https://t.co/EzbyhhSkiO"""	2
Firstpost Sports	857
"After 60 shots: Manu Bhaker/Saurabh Chaudhary top Qualification Stage 1 and move to the next stage. TheyÉ?? https://t.co/iwTl7dEf9A"""	3
C h i n y e r e Éù?ã?è É??	2304
"#OlympicGames #Olympics2021 #Tokyo2020 #StrongerTogether https://t.co/U47gG0GQge"""	0
Jonathan Monahan	813
skatie	127
Yatin Shriwardhankar	177
"#Tokyo2020 #shooting"""	0
National Post	164
Princeton Club of Japan	142
2013venjix	4974
"#Gold: #GreatBritain Thomas Daley and Matty Lee!!!"""	1
HT Sports	350
Brian Brashaw	3094
Twitter Moments Canada	12
Santi Murtagh	928
Cyclingnews.com	4403
"French rider aiming for gold in cross-couÉ?? https://t.co/oOhrlbTDtU"""	0
TheVibes.com	203
"#Diving #Archery #SailingÉ?? https://t.co/z6q42bmNTh"""	15
AF-Pak Hand	339
Emmanuel	875
?ù??É?ç?ù???ù??É?ç?ù???ù??????????	952
"#Shooting #Cheer4India #Tokyo2020"""	1
Eric Walz	648
Go4Ellis	3505
ABS-CBN News Channel	771
Spectrum News 1 Wisconsin	423
Denison Rey Dalupang	448
"PDI DigitÉ?? https://t.co/8UDk0VNjR5"""	14
Ralph Lauren	330
"#TeamUSAÉ?? https://t.co/fdmd3W1YQc"""	2
Regina Rian	301
"WatchinÉ?? https://t.co/WcS8v9Nid2"""	0
Oklahoma Softball	268
"@laniricketts10 | #Tokyo2020 https://t.co/4UjhjQoYaW"""	14
Debbie Schechter ã?´É?Êã?´	2313
Josiah ??????ù?	5000
"#Tokyo2020"""	1
TheGrappleGirl	809
?ù?ˇ?ù???ù?≠_?ù???ù?≠ - ÉÊ?ÉÊˇÉÊè_É?ØÉÊè ?? (???™???????˝????)	492
"#Olympics |É?? https://t.co/sxtFj8Y7ni"""	0
Taylor Dwyer	742
Emily Ruth	1194
Indian Olympic Dream	0
É?ˇ ceej É??	330
Vinayakk	1056
"Terrific from Sauarbh. 98-100-98 and he is done with his first stage. Time to reset and start afresh fÉ?? https://t.co/84xyN7mojM"""	0
ANTI-POPULIST ????	1385
ABS-CBN News	1067
Eurosport DE	2784
"#Tokyo2020 #Olympia #homeofolympics #Olympics2021 #Olympics #Triathlon https://t.co/lB30dsgUBH"""	0
Anna Webb	442
Michelle Cooling	1744
†??†?Ò†??†??†????ÉÅ˙ É?≠	552
"#TokyoOlympics"""	0
Brian Avery	3302
Jennie	687
É?? ?ù?ç?ù???ù???ù???ù???ù???ù?? É??	1916
"#Rugby #OlympicGames  #TeamFIJI #Tokyo2020"""	1
Joe Martin ????	8824
ARPAN #TeamIndia	115
"#Cheer4IndiaÉ?? https://t.co/OKg1RJlLmL"""	0
Best Health 4 You	43
Emily Isler Pence	3824
Tiffany??????çß??ê???çß????	450
The Field	601
"A 98 in the third &amp; final series for Saurabh Chaudhary and they keep the No 1 spot.... the pÉ?? https://t.co/pETA8mm4DS"""	2
Ash	1030
"#Tokyo2020 https://t.co/sFfsde33Uy"""	0
Karthik K	298
If that doesn't happen	TweetDeck
Keenan Slusher	840
Leonard Lubambula	4066
"#OlympicGames #Tokyo2020 #Rugby"""	0
Janene	98
Dyan Castillejo	670
IndiaSportsHub	656
Manu | 97	100
"Total |É?? https://t.co/ZSK8vrZvJ5"""	0
Mark Palmer	2574
Abhijit Deshmukh	91
NDTV Sports	4
"#TokyoOlympics #Tokyo2020 #OlympicsÉ?? https://t.co/PkIjag6ss3"""	1
Shreyas Srinivasan	2046
"#Tokyo2020"""	0
Joel Sabio Éù¨	417
"#UnangGinto??ù?#PHI #Tokyo2020 #Olympics https://t.co/mq2yrCvdBy"""	0
KingpinQBS	4997
Bhart singh	282
"#Tokyo2020 #TokyoOlympics"""	0
????Food Sake Tokyo??ç?	4896
Josiah ??????ù?	5000
"#OlympicGames #Tokyo2020"""	0
OldArmyNurse3	680
"#Tokyo2020 https://t.co/VcqIuaM7yW"""	0
Izumi ÇÆ?Çß? ë??	379
International Hockey Federation	2724
The Bridge	183
"The disappointment of the menÉ??s singles finals is clearly not playing on #SaurabhChaudharyÉ??É?? https://t.co/gO7HOQujgq"""	2
World Rugby Sevens	838
"#HowWeSevens | #Rugby |É?? https://t.co/INIR91qRKK"""	8
ABC News	503
Luis Gaviria	1475
Yatin Shriwardhankar	177
Jacqui Bell	781
Dr. Faisal Imran	150
Kaleigh Strohl	752
Anna Webb	442
Irena Yu	4995
Kenneth Vargas	1897
Phillip Lipscy	1181
"https://t.co/pIlaQ9Ds7b"""	0
É?™emÉÅ˙É?? is in a Mood ??è?ã?èÉ?ç????	117
The Move	257
Paul Gugliucci	603
Ange5Eva	2642
"#Tokyo2020"""	0
Jade Hewitt	594
"#Tokyo2020 https://t.co/Tbs5ArgpXo"""	7
É??É????É??É??É????É?úÉ??É?≠	2016
"ExÉ?? https://t.co/S1nx0ZFbaj"""	1
Jacob Pacheco	482
-9:30pm ET	Twitter Web App
Amlesh Nand	2141
sandie	347
Old Monk Honker	95
"#Cheer4India #TeamIndia #WeAreTeamIndia #Tokyo2020 #Olympics #IND   #Shooting"""	0
Thomas Pennington	172
Gregory Ramshaw	1759
cmw	896
David Gillick	1525
Aashish srivastavaÉ?õ	748
"#Cheer4India #TeamIndia #WeAreTeamIndiaÉ?? https://t.co/OD5jmMSNaB"""	0
Mukesh Srivastwa	469
Sara Small FOX17	4020
CBC Olympics	1984
"Watch live:É?? https://t.co/g6up9eg4IG"""	25
Kevin McCallister's Architect	1261
Gaysian Scarlet Witch	691
Eddie Garrison	2123
Boris Zamora	159
Max Czekalski	408
Josh Kennon	1479
KIDFIT60	83
Ian McNaughton	248
"#Rugby #Tokyo2020 #Olympics #FIJ #TeamGB"""	0
Paul Leonard ??êù	1000
"Get inÉ?? https://t.co/2j7JI7j4VA"""	0
Best Health 4 You	43
Brock Smith	532
#CAN finish third in Pool B	TweetDeck
Newfoundland and Labrador Rugby Union	135
"#Tokyo2020 https://t.co/dw58wWT6OG"""	0
The Field	601
Verma has 94 too	TweetDeck
FirstSportz	258
"Difficult for #AbhishekVerma andÉ?? https://t.co/Z4j03cZ6UP"""	0
Alyssa	527
Joe Kennedy	657
BWF	158
"Order of Play É™?ã?è https://t.co/1PEJjVW5rD"""	31
Abhijit Deshmukh	91
World Rugby Sevens	838
"#HowWeSevens | #Rugby | #Tokyo2020 https://t.co/2xvGgzeTyG"""	27
Firstpost Sports	857
"A combiÉ?? https://t.co/UOyTds1Kb6"""	3
Sports Et Cetera	228
After 36-12 win over host Japan #JPN ???????Ê	Twitter for Android
TRT World Now	13
James Deeley	468
"#Tokyo2020 https://t.co/fvfXWt77Qa"""	0
Stiffy ????	1087
Patrick Johnston	1762
Cathryn Rees	1517
O S C A R | S A N ????	4356
Graham Cox	900
"Point differential is their only wayÉ?? https://t.co/e6cFgMEoFH"""	0
KIDFIT60	83
Rugby Canada	716
"#Tokyo2020 | #RugbyCA"""	17
Sports For All	407
Josh Dougan	105
kimripark	214
News18 Sports	442
"94 and 95 in Series 2 by Yashaswini Deswal and Abhishek Verma. They are currently 1É?? https://t.co/Rf00HTuFdZ"""	0
Paul Bacon	787
"#OlympicsÉ?? https://t.co/VZYCBtb3rG"""	0
JJ Bowles (Limerick's Oldest Pub)	2799
"https://t.co/85V8GR9BpA https://t.co/vUfGWSMSRx"""	1
ä¯˙ÜèúäÆ?	2407
ZENIA D'CUNHA	927
Saurabh Chaudhary is shooting his first series very quick	"['Tokyo2020', 'Shooting']"
Tim Mackenzie	509
"okay, buddy"	400
Aadit Kapadia Ö¶?Ö¶?Ö¶®Ö¶? Ö¶?Ö¶?Ö¶¶Ö¶≠Ö¶®Ö¶?Ö¶?	504
Indian Olympic Dream	0
Paul Hennessy	5000
Mona is from Grange Co Sligo	Twitter for iPhone
Old Monk Honker	95
"#Cheer4India #TeamIndia #WeAreTeamIndiaÉ?? https://t.co/zhHYgozvVJ"""	0
JCR (He/Him/His)	3764
"The points differeÉ?? https://t.co/qgzCNbmWTs"""	0
Joyce Chien	90
Karthik K	298
Christian Blauvelt	1817
fijivillage	812
"#Tokyo2020 ??è? #FijiÉ?? https://t.co/dkXQ2Yhnlt"""	1
Tohn?Æy	4
Rich Freeman	436
International Hockey Federation	2724
"What are your predictions for this game?É?? https://t.co/xlPKKYx0oh"""	0
Stanford Women's Soccer	306
"#GoStanford |É?? https://t.co/p0AbQotbst"""	0
India Today Sports	28
"Saurabh and Manu Bhaker continue to be at the No. 1 spÉ?? https://t.co/QR0MHABDAa"""	3
?ùê??ùêõ?ùê??ùê??ùê˝ ???™????	946
Joe Martin ????	8824
"It took 3 dives for me to be a professional judge. #Tokyo2020"""	0
HT Sports	350
Karthik K	298
Abhijit Deshmukh	91
Vinayakk	1056
"Sauarabh Chaudhary with a ???? in this qualification as well! https://t.co/kwb6nB9Cn7"""	2
Ö?¶Ö??ÖùçÖ?¯Ö??Ö??Ö?¯ Tour and Adventure Hub	16
"#workoutÉ?? https://t.co/PPFn8cXS6t"""	0
News18.com	170
"Sourabh Chaudhary on fire! He shoots a perfect series -100 É?? in series 2 and he alrÉ?? https://t.co/PRXGqghWof"""	0
News18 Sports	442
"Sourabh Chaudhary on fire! He shoots a perfect series -100 É?? in series 2 and he alrÉ?? https://t.co/wL6Git971T"""	0
Mark Palmer	2574
Mitesh Patel	121
Rob Scott	2119
Zheng SHI (Ü??Ü?Å)	719
Mukesh Srivastwa	469
David Kelly	3276
Al Stewart ????	520
"@TeamGB"""	0
Emily Ehman	746
Patrick Johnston	1762
WDCool	131
ripgal ????É??	538
Ashley Evans	349
gianni	381
Firstpost Sports	857
Series 1: 9	9
Series 2: 10	10
Siddharth Deshmukh	249
Karthik K	298
Aimee Willmott	1630
Mike Rahlmann	2913
EK13 not on WhatÉ??s App	837
"#Rugby #Olympics #Tokyo2020"""	0
É??ã?èJordan Pittman	3609
The Field	601
"https://t.co/PPCCpK4AKT https://t.co/xyz6DXFNY5"""	12
Tokyotronic	3807
AS English	1032
Lauz	100
SportsFreak_Sameer	1688
10	10
"#Cheer4India #TeamIndia #WeAreTeamIndiaÉ?? https://t.co/bETvumWPoi"""	0
Shreyas Srinivasan	2046
"#Tokyo2020"""	0
Charlie Bennett	339
"#Tokyo2020 https://t.co/M1Sw6cUbd8"""	0
The Bridge	183
Victor #StaySafe ???????ß	1002
Kapil Choudhary	110
"Of course!! #Shooting #Tokyo2020"""	2
NC State University	446
Kookaburras	1083
LadyPatriot???ß????	571
NDTV Sports	4
"Live Updates: https://t.co/bypjoSscpF"""	2
#Cheer4India #Tokyo2020 ??ù???ù???ù?	418
"É??ã?è#Cheer4India #Olympics #TeamIndia #Tokyo2020 #Tokyo2021 #IND #Shooting https://t.co/wEeNRQfKMe"""	0
Karthik K	298
Toronto Arrows RFC	457
Go on	TweetDeck
Shane McInnes	2945
Joshua Dodd	501
International Surfing Association	1295
"@RealOwenWright #AUS is heading to the Semifinals! His heat total of 1É?? https://t.co/h68DmUBC43"""	11
Marc Talbot	715
Samkit Jain	227
"#Shooting #Tokyo2020"""	0
Josiah ??????ù?	5000
"#Tokyo2020"""	0
JARosenberg	3139
"#Diving #Tokyo2020"""	0
Ian McNaughton	248
"#RugbyÉ?? https://t.co/bKPXIfJDaC"""	1
Lachy France	706
Amlesh Nand	2141
India Today Sports	28
Flora Duffy wins the women's triathlon	Twitter Web App
Winners	394
Karen D. Walker	837
Luma 100% jesus ???????˙	139
"#swimming https://t.co/iCn0We5axz https://t.co/J3ZSFm9JTc"""	0
Express Sports	398
L??z.éÅ ??êõ??çÅ????????	555
Kenneth Moton	1181
Rajesh Ranjan	627
"#Shooting #Tokyo2020"""	0
Rugby Canada	716
"#Tokyo2020 | #RugbyCA"""	3
Kapil Choudhary	110
" #Tokyo2020   #Shooting"""	2
Bethany HallFitelson	536
CGTN Sports Scene	557
"- Xiao Ruoteng on their bronÉ?? https://t.co/25Md8arAAX"""	1
Wes Gilbertson	1418
Leonard Lubambula	4066
"???????? powering ???????Ê"""	0
Plant Based	1006
News18.com	170
"Mnau Bhaker ends Series 1 with 97 to go with Sourabh Chaudhary 98. The are leadingÉ?? https://t.co/yKF3cBWXGs"""	0
News18 Sports	442
"Mnau Bhaker ends Series 1 with 97 to go with Sourabh Chaudhary 98. The are leadingÉ?? https://t.co/iZYebsv1JV"""	0
seumas cowan	667
Samantha Lewis	2285
"9:00pm: ???????Ò CÉ?? https://t.co/ubI0N1pvwc"""	5
MrsHodge	285
The Field	601
There are 20 teams shooting in the first qualification	TweetDeck
Karthik K	298
The Pick and Roll	11101
"#AussieHoops #Basketball #Tokyo2020É?? https://t.co/F35dpOxalN"""	3
elaina.	105
?ù???ù???ù???ù???ù?ç?ù???ù?? ??è?É?çÉ?ˇã?è	3665
"#Tokyo2020"""	0
Krista Hazen EdD	2297
"#Tokyo2020"""	0
Jos?? Morgado	1516
"#Tokyo2020"""	7
Best Health 4 You	43
BostonChrissie24	482
Jerry  Ka??oÉ?õ É??.	1680
Merkle†Ê?†??	609
"#OlympicGames https://t.co/rzTiBV7Lk4"""	3
Rugby Canada	716
"#Tokyo2020 | #RugbyCA"""	2
Alan Corkum	193
"#Tokyo2020 https://t.co/ZOSphldq49"""	1
Beyond WomenÉ??s Sports	1183
"#gymnastics #Tokyo2020É?? https://t.co/f5EKkhJM4h"""	3
Vinayakk	1056
It's the nature of the beast a 7 and 8 from Abhishek in his first 15 shots	Twitter Web App
Somsubhra Das	141
Follow My Locks	799
Tiafoe in great form	Twitter for iPhone
St. Olaf Stories	284
TOKYO OLYMPIC 2020 GARIS LUCU ????????	16760
"#TokyoOlympicsÉ?? https://t.co/8rR6HnQ2CL"""	0
Ian McNaughton	248
"#Rugby #Tokyo2020É?? https://t.co/Lk15mJx5mX"""	0
Kimberly	2925
Karthik K	298
Best Health 4 You	43
HT Sports	350
Iliesa	2321
Andrew Binner	2258
É?õ ella ???¨	1157
The Field	601
"Yashaswini Singh DesÉ?? https://t.co/W0wvmYKFPc"""	1
Rafik	2547
Rappler	408
"#Swimming LÉ?? https://t.co/o4VL0K25rg"""	7
Silvanita G ???Æ ????	340
Firstpost Sports	857
Manu Bhaker and Saurabh Chaudhary are off to a flying start. Chaudhary with a 98 in the first series	TweetDeck
Daily Mail US	1819
Josh Kennon	1479
Jaspreet Singh Sahni	1093
erika pepe	446
É?ˇÉ?ùÉ?úÉ??LunarSkyeÉ??É?úÉ?ùÉ?ˇ????É?????¶	1183
Nikhil Rajput	3374
"#Olympics https://t.co/dGunFTI8wd"""	0
#Cheer4India #Tokyo2020 ??ù???ù???ù?	418
"Come on #Cheer4India #Olympics #TeamIndia #Tokyo2020 #Tokyo2021 #IND #Shooting https://t.co/lS2M5HgFOa"""	0
?ù?ˇ?ù?ù?ù???ù?ˇ?ù?ù?ù???ù???ù???ù???ù?™	566
" https://t.co/4Gv4tE4Z5a"""	3
GAROWE ONLINE	276
FirstSportz	258
"#Shooting #Tokyo2020 #TeamIndia"""	0
FirstSportz	258
"Saurabh  -É?? https://t.co/DKigImmyDt"""	0
Vivienne Chow	3133
The Bridge	183
In the first	['Shooting']
BBC Sport Yorkshire	4618
"Watch #Tokyo2020 on @BBCOne and t'BBC Sport website and Red Button: https://t.co/NmU8A5Kagb"""	0
